chip_Id	Standard_Deviation	Probe	ds_id	Multi_Mapping	Sample_Type	Expression_Value	Sample_ID	LineGraphGroup	Day
9257631050_E	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.7689849436	354_LPS_2	NULL	NULL
9257631050_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.42081692124	427_CD14	NULL	NULL
9257631050_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.91631953546	423_CD14	NULL	NULL
9257631050_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.38450754116	295_CD14	NULL	NULL
9257631050_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.38099639944	400_CD14	NULL	NULL
9257631050_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.31928075703	302_CD14	NULL	NULL
9257631050_K	0.0	ILMN_1791759	6646	no	IFN	14.9653634716	415_IFN	NULL	NULL
9257631050_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.61623343033	408_CD14	NULL	NULL
9257631053_A	0.0	ILMN_1791759	6646	no	LPS 24 hours	3.73769400829	409_LPS_24	NULL	NULL
9257631053_B	0.0	ILMN_1791759	6646	no	IFN	14.8727366232	354_IFN	NULL	NULL
9257631053_C	0.0	ILMN_1791759	6646	no	IFN	14.8229583219	350_IFN	NULL	NULL
9257631053_D	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.0910625133	336_LPS_2	NULL	NULL
9257631053_E	0.0	ILMN_1791759	6646	no	untreated 24 hours	4.06853953414	373_UT_24	NULL	NULL
9257631053_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.86909237973	419_CD14	NULL	NULL
9257631053_G	0.0	ILMN_1791759	6646	no	LPS 24 hours	11.5255303189	429_LPS_24	NULL	NULL
9257631053_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	11.7575701094	416_CD14	NULL	NULL
9257631053_I	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.80898921815	373_CD14	NULL	NULL
9257631053_J	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.93855570177	392_CD14	NULL	NULL
9257631053_K	0.0	ILMN_1791759	6646	no	LPS 24 hours	4.71471182274	401_LPS_24	NULL	NULL
9257631053_L	0.0	ILMN_1791759	6646	no	LPS 24 hours	5.84633188714	379_LPS_24	NULL	NULL
9257631056_A	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.2479799532	324_LPS_2	NULL	NULL
9257631056_B	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.1611423834	390_LPS_2	NULL	NULL
9257631056_C	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.8868738115	333_LPS_2	NULL	NULL
9257631056_D	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.0372317569	367_LPS_2	NULL	NULL
9257631056_E	0.0	ILMN_1791759	6646	no	LPS 24 hours	12.9467176494	292_LPS_24	NULL	NULL
9257631056_F	0.0	ILMN_1791759	6646	no	LPS 24 hours	4.71721921179	402_LPS_24	NULL	NULL
9257631056_G	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.65942073818	317_CD14	NULL	NULL
9257631056_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.76398040365	367_CD14	NULL	NULL
9257631056_I	0.0	ILMN_1791759	6646	no	LPS 24 hours	3.73213103897	377_LPS_24	NULL	NULL
9257631056_J	0.0	ILMN_1791759	6646	no	IFN	14.7369182226	330_IFN	NULL	NULL
9257631056_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.51821820392	388_CD14	NULL	NULL
9257631056_L	0.0	ILMN_1791759	6646	no	LPS 2 hours	12.8596771163	411_LPS_2	NULL	NULL
9257631069_A	0.0	ILMN_1791759	6646	no	LPS 24 hours	7.09541827049	313_LPS_24	NULL	NULL
9257631069_B	0.0	ILMN_1791759	6646	no	CD14 monocyte	11.3646731046	305_CD14	NULL	NULL
9257631069_C	0.0	ILMN_1791759	6646	no	IFN	14.9536545304	336_IFN	NULL	NULL
9257631069_D	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.1452976605	309_CD14	NULL	NULL
9257631069_E	0.0	ILMN_1791759	6646	no	LPS 24 hours	13.0411250271	328_LPS_24	NULL	NULL
9257631069_F	0.0	ILMN_1791759	6646	no	IFN	14.9894641951	424_IFN	NULL	NULL
9257631069_G	0.0	ILMN_1791759	6646	no	IFN	14.752782592	376_IFN	NULL	NULL
9257631069_H	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.74264637459	379_CD14	NULL	NULL
9257631069_I	0.0	ILMN_1791759	6646	no	LPS 2 hours	13.3341414961	290_LPS_2	NULL	NULL
9257631069_J	0.0	ILMN_1791759	6646	no	LPS 24 hours	4.71284540162	322_LPS_24	NULL	NULL
9257631069_K	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.5920105986	298_LPS_2	NULL	NULL
9257631069_L	0.0	ILMN_1791759	6646	no	CD14 monocyte	7.59811601946	341_CD14	NULL	NULL
9259561002_A	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.54575157037	300_CD14	NULL	NULL
9259561002_B	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.3752953312	413_LPS_2	NULL	NULL
9259561002_C	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.2825682832	327_LPS_2	NULL	NULL
9259561002_D	0.0	ILMN_1791759	6646	no	LPS 2 hours	12.0929167188	289_LPS_2	NULL	NULL
9259561002_E	0.0	ILMN_1791759	6646	no	LPS 24 hours	9.35172556637	431_LPS_24	NULL	NULL
9259561002_F	0.0	ILMN_1791759	6646	no	CD14 monocyte	9.57562417191	362_CD14	NULL	NULL
9259561002_G	0.0	ILMN_1791759	6646	no	IFN	15.0660392577	341_IFN	NULL	NULL
9259561002_H	0.0	ILMN_1791759	6646	no	LPS 24 hours	4.18197018099	306_LPS_24	NULL	NULL
9259561002_I	0.0	ILMN_1791759	6646	no	IFN	14.2092977027	397_IFN	NULL	NULL
9259561002_J	0.0	ILMN_1791759	6646	no	IFN	14.9894641951	360_IFN	NULL	NULL
9259561002_K	0.0	ILMN_1791759	6646	no	CD14 monocyte	8.887701024	383_CD14	NULL	NULL
9259561002_L	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.9536545304	308_LPS_2	NULL	NULL
9259561005_A	0.0	ILMN_1791759	6646	no	LPS 2 hours	11.157962246	400_LPS_2	NULL	NULL
9259561005_B	0.0	ILMN_1791759	6646	no	LPS 2 hours	10.7769572283	393_LPS_2	NULL	NULL
9259561005_C	0.0	ILMN_1791759	6646	no	IFN	14.8727366232	399_IFN	NULL	NULL
9259561005_D	0.0	ILMN_1791759	6646	no	LPS 24 hours	3.92461541485	416_LPS_24	NULL	NULL
9259561005_E	0.0	ILMN_1791759	6646	no	LPS 2 hours	14.4684097847	360_LPS_2	NULL	NULL
9259561005_F	0.0	ILMN_1791759	6646	no	LPS 2 hours	12.4654516415	416_LPS_2	NULL	NULL
9259561005_H	0.0	ILMN_1791759	6646	no	LPS 24 hours	10.7255269328	393_LPS_24	NULL	NULL
9259561005_J	0.0	ILMN_1791759	6646	no	LPS 24 hours	3.9993784235	397_LPS_24	NULL	NULL
9259561005_K	0.0	ILMN_1791759	6646	no	IFN	14.9894641951	422_IFN	NULL	NULL
